epoch,acc,loss,val_acc,val_loss
191,0.604486057676,0.657037366431,0.563458170421,0.678943531673
192,0.605407848893,0.656483333415,0.561291154517,0.679367068252
193,0.604445623842,0.657421525306,0.558994747487,0.679791684227
194,0.602860793767,0.658192321464,0.562520210204,0.679497235057
195,0.606176012465,0.655939116458,0.561517556424,0.679395697498
196,0.602464578949,0.657580333622,0.558315541251,0.67976610898
197,0.606240697019,0.656681357014,0.557765694545,0.680674028394
198,0.607283777431,0.656205901473,0.56015912403,0.678988324874
199,0.607938737331,0.65567127906,0.558638970844,0.679846125314
200,0.606491354495,0.655969919135,0.560967722595,0.679992064914
201,0.606944168182,0.656011985895,0.561194111416,0.679289032451
202,0.606596472092,0.655336883697,0.559512254503,0.679367790267
203,0.606879482896,0.655605409157,0.562196767834,0.679375476806
204,0.606353897922,0.655694446497,0.558315540649,0.679825273987
205,0.607388892568,0.655991028121,0.561291156244,0.679913316108
206,0.607938740327,0.655460285272,0.559868038348,0.679163387537
207,0.605715113401,0.656627152957,0.560806010949,0.678750510797
208,0.608043854523,0.654382153157,0.560288487141,0.679521297235
209,0.608925215531,0.655043505988,0.562229121026,0.678596877845
210,0.609895525558,0.654480812073,0.56294067462,0.67855841647
211,0.608763500754,0.654520469095,0.560417873144,0.679877741389
212,0.607671905531,0.654839634236,0.562002718661,0.678274009116
213,0.60864221626,0.653458330122,0.561679279386,0.678933289032
214,0.608682644183,0.655248139066,0.561776299913,0.678763400765
215,0.608375376629,0.654795520603,0.561485209566,0.679307849088
216,0.610364509196,0.654773853048,0.558638966178,0.681141013782
217,0.610671776843,0.654942005385,0.561452872406,0.679756486117
218,0.610008730248,0.654147266027,0.559900374348,0.679566238867
219,0.609418460091,0.653904876589,0.558768342692,0.68019344301
220,0.609434627447,0.654003005274,0.561291150361,0.680555441963
221,0.610890095274,0.652987802524,0.561452868249,0.678883767801
222,0.610518140386,0.653794224955,0.562423178369,0.678714042378
223,0.611739111248,0.653705578405,0.562293805152,0.679839869352
224,0.611836141275,0.652231994013,0.562617235647,0.678155309201
225,0.612288953096,0.652694249706,0.562390835618,0.679089617988
226,0.607954910432,0.652166224978,0.561355833661,0.680083035625
227,0.610008732372,0.653748073498,0.561258804313,0.679820723198
228,0.611294390051,0.65238906875,0.564266758746,0.67878975617
229,0.611221614172,0.651396314099,0.559027092015,0.680436874382
230,0.612410244018,0.652712095828,0.559350536965,0.679042381884
231,0.611706768069,0.652957651492,0.564590205431,0.678488008151
232,0.610008724241,0.65342112309,0.560547255334,0.678271930799
233,0.613687813741,0.651504926539,0.563231768865,0.678666113515
234,0.61275794128,0.652618983313,0.562196766816,0.679978769758
235,0.611165011698,0.653142293645,0.565625194244,0.678133880959
236,0.610396852121,0.652927467366,0.563716918375,0.679515918293
237,0.611286304212,0.652189077169,0.564008008571,0.6786871972
238,0.612846885487,0.651722937458,0.565495820475,0.678036482011
239,0.613388635307,0.65138094456,0.562746614239,0.678831261954
240,0.615507144975,0.650089987924,0.565722229784,0.677927594327
241,0.614140625951,0.651018925337,0.56604566678,0.677115064827
242,0.613121805219,0.651877308402,0.564299107172,0.678423587568
243,0.615094767763,0.650680941161,0.56701597518,0.677680369483
244,0.612984341918,0.652093089616,0.564687229512,0.678783355489
245,0.613356292063,0.651303018282,0.562940686237,0.678458022704
246,0.615402028542,0.650576381748,0.565269417392,0.678000090872
247,0.614561090244,0.650083651679,0.561517563225,0.679806829274
248,0.613348211232,0.651044953848,0.562229118238,0.678145470926
249,0.614641953671,0.650435826727,0.564331451643,0.677835108392
250,0.61258004704,0.652387394858,0.56572222213,0.678188649574
251,0.614819844911,0.650603241404,0.563846306756,0.679306742984
252,0.615531402303,0.64977365795,0.565754562688,0.677946183812
253,0.615984208934,0.649254391257,0.563361140864,0.678434106798
254,0.614738983771,0.650032652212,0.565301763841,0.678560608841
255,0.615668862374,0.649607787389,0.564008021349,0.678885829565
256,0.614811756635,0.650676251291,0.563813956552,0.67975147426
257,0.616437020755,0.648749522542,0.564590200916,0.677906845225
258,0.616024643431,0.64984577359,0.564040358108,0.677251745669
259,0.61496538855,0.650107000522,0.566045667038,0.679292940964
260,0.616509803247,0.649555159626,0.567145356301,0.677733627715
261,0.615919524226,0.649687889299,0.565657536077,0.67775369162
262,0.617908657576,0.648756396617,0.565786910964,0.678022113409
263,0.618029946385,0.648936138454,0.564460819686,0.679010122966
264,0.61640467512,0.648696948967,0.563490511953,0.679473628818
265,0.61607315864,0.648586430404,0.562358483035,0.679086276091
266,0.614803672866,0.649313520561,0.56494597624,0.678836342253
267,0.618199750082,0.648699352146,0.56387863875,0.679251804047
268,0.618515101158,0.647613261903,0.560903040355,0.679342107975
269,0.619347951801,0.647473941191,0.562132084117,0.67840481362
270,0.617787368879,0.648768353859,0.565140036321,0.679467905461
271,0.616145927355,0.649231409104,0.563878641237,0.678488444045
272,0.618345298675,0.648230120184,0.563619891914,0.678316265701
273,0.617544792422,0.648261860311,0.565592862709,0.678647810471
274,0.617439676618,0.649354691073,0.56497833212,0.679029807262
275,0.61898408116,0.647485871304,0.56572223268,0.677927717276
276,0.620528488806,0.647531995228,0.564460827247,0.6780650288
277,0.618612137304,0.64780129106,0.565560516869,0.678543549798
278,0.620253565915,0.645441013954,0.564557858832,0.678287301727
279,0.618353381334,0.648271773039,0.566692535288,0.678341082725
280,0.618555536002,0.647407477771,0.564848952826,0.678159188408
281,0.618062287343,0.647180148902,0.563070042104,0.678360034916
282,0.617868224329,0.648193837195,0.563361134529,0.677331322952
283,0.618361472058,0.645778025417,0.563458177982,0.678352456867
284,0.618409982335,0.647672255433,0.56132349615,0.677537377489
285,0.619250918111,0.646711345362,0.565010667518,0.677394135687
286,0.618959828647,0.646983405162,0.564881284303,0.677469818691
287,0.618062291569,0.646601272382,0.563199429727,0.677845164543
288,0.619639038403,0.646582509488,0.564590203962,0.67763775279
289,0.618272523494,0.647214423046,0.565301766837,0.677329194978
290,0.621409861608,0.645671866051,0.56252021588,0.678004094943
291,0.617779286372,0.648189637079,0.563749270356,0.677955866411
292,0.620326347397,0.645804073772,0.56539879152,0.678234581952
293,0.620205056514,0.646528056383,0.563134737489,0.677305274758
294,0.620261653223,0.645331939058,0.568245036592,0.677581839018
295,0.619493496924,0.647189204875,0.566821909616,0.677964557392
296,0.622040560232,0.646004057827,0.569344708154,0.677932229732
297,0.61974415779,0.64627362088,0.56672487824,0.677872896572
298,0.621369429772,0.644793157571,0.568665494415,0.677031259579
299,0.620310175403,0.646325257426,0.569118319033,0.677495212059
300,0.618773848962,0.646013197707,0.567274721807,0.677770558547
301,0.620350603318,0.646653727982,0.568859552109,0.676997715589
302,0.621700950663,0.646019255053,0.567436445021,0.67733528165
303,0.620294003165,0.646454354713,0.566142704098,0.677504702465
304,0.621377512349,0.645319716015,0.568212690545,0.677942401156
305,0.621021725519,0.645471057779,0.567339404298,0.67814319468
306,0.619744161279,0.646260351137,0.567695188919,0.677199582949
307,0.622186101858,0.64576080063,0.567889246096,0.676723707678
308,0.62073064571,0.6444674934,0.565980982353,0.677005755191
309,0.621393680056,0.645485456494,0.568309724416,0.676530780903
310,0.622687431015,0.644496814925,0.566272083958,0.676950029525
311,0.622072901225,0.645187485753,0.564848959311,0.677099579557
312,0.624037779656,0.644558714046,0.566498469891,0.677469311163
313,0.621531142856,0.645418938115,0.565528168034,0.677168608383
314,0.622849144771,0.643637745591,0.565528164186,0.678538838968
315,0.621345166324,0.644944825648,0.565075355341,0.677910416083
316,0.622291223642,0.644062209395,0.563878649049,0.679374392355
317,0.620172708122,0.645191795043,0.566595509229,0.677646668537
318,0.623051294573,0.644945726846,0.566207392222,0.677915367899
319,0.623528358329,0.643696149684,0.567112998185,0.67781546591
320,0.621312820566,0.644476823314,0.568633148368,0.677600684589
321,0.622080985329,0.643935239541,0.567792216131,0.678621368483
322,0.625711557196,0.643713521336,0.567274722108,0.67753711567
323,0.62364155922,0.644057727637,0.566207378584,0.678459442497
324,0.623390900024,0.642607080897,0.56404035613,0.677524913637
325,0.622727857955,0.643172177779,0.564008008922,0.677492289935
326,0.626932533806,0.641161222038,0.568471434643,0.678410285433
327,0.624692730946,0.643637855871,0.566692531683,0.677843133963
328,0.623900314747,0.64312792939,0.567533475186,0.677511138721
329,0.624765505361,0.642782622676,0.569797512584,0.677508215063
330,0.621231968232,0.643473723699,0.567856901375,0.676780256438
331,0.624118636489,0.64434302206,0.566401447938,0.677324654168
332,0.623916488665,0.643338439682,0.56772753546,0.677589085981
333,0.625460893754,0.64225503437,0.563199422066,0.677903624238
334,0.623512186118,0.643521008813,0.567727533682,0.677015495671
335,0.625274922759,0.642575517213,0.569506429039,0.67628475749
336,0.625735816942,0.642086890993,0.566272078684,0.677710242549
337,0.62429651769,0.64222061095,0.569021266651,0.676881335907
338,0.625105116232,0.642624476763,0.570315024366,0.676851394985
339,0.624336951655,0.643128238695,0.570412062752,0.676426418406
340,0.625760065502,0.642087168369,0.56743644659,0.678128418442
341,0.624668478164,0.644406500513,0.568924244089,0.675940158466
342,0.625994562405,0.642052867602,0.568988936377,0.676460290408
343,0.624611872814,0.643051486535,0.570250345465,0.676782852142
344,0.624547184169,0.642688542471,0.567824556445,0.677197227858
345,0.625282998323,0.642558233998,0.569474088474,0.67643033283
346,0.625113200467,0.641706822625,0.566466139316,0.676991283978
347,0.624935310839,0.644036682444,0.569991586711,0.676683257068
348,0.625161715861,0.641708884671,0.567953943458,0.676594413212
349,0.626018820697,0.642039075857,0.567727541143,0.677677613534
350,0.62512936947,0.643504637076,0.568697831333,0.677044592531
351,0.62672230113,0.641794073014,0.568730179601,0.678260943896
352,0.627490459658,0.641415960206,0.568794880519,0.677119569179
353,0.62309981405,0.643233702195,0.568309717271,0.677222278766
354,0.627401507281,0.641525047197,0.566336745702,0.67757825851
355,0.625792416092,0.641754084077,0.567371760186,0.677199754376
356,0.62692444358,0.640307313382,0.568600816841,0.679428204245
357,0.626924447162,0.641367610178,0.569635811487,0.678064474788
358,0.626641433154,0.642050070765,0.565334105624,0.677162330995
359,0.627296386823,0.640996461348,0.565366441115,0.678726457313
360,0.627563229519,0.640645943038,0.566757224889,0.679112082049
361,0.626859752309,0.64107216459,0.568018624029,0.677836525702
362,0.626528228287,0.641300673707,0.565819255735,0.677520139848
363,0.627247874017,0.640049936812,0.565204725613,0.678584396396
364,0.626544404866,0.639901344596,0.568277363612,0.676646064383
365,0.626609093514,0.641108075319,0.566369097024,0.678093192054
366,0.627644087374,0.641242730944,0.569765169224,0.678087477404
367,0.6276602644,0.641107843077,0.567371750496,0.677570813709
368,0.628363733408,0.639620109007,0.567856901174,0.67850769188
369,0.627927091889,0.641128405627,0.571479392122,0.677088191195
370,0.630506497262,0.639839191715,0.56843909271,0.677750043542
371,0.629722162429,0.640103926444,0.568083314856,0.677391299301
372,0.626269487878,0.640592517774,0.567177687227,0.677824608285
373,0.628444591263,0.639514898585,0.568342046979,0.677344827508
374,0.628016036767,0.640580921172,0.564040353192,0.678827386812
375,0.628202016287,0.639968918068,0.568827224631,0.677681914338
376,0.627773460534,0.640087179567,0.565172385808,0.679293883858
377,0.627336824832,0.640282713682,0.567113002141,0.678197594465
378,0.628177757451,0.64052423102,0.568083308606,0.677744050582
379,0.629964743574,0.638871738311,0.570476736263,0.677566045468
380,0.627587485428,0.639163861416,0.564848945064,0.677546436439
381,0.628080734619,0.639191688083,0.568762529805,0.676946940201
382,0.628153499945,0.64005066638,0.570056265963,0.676909776152
383,0.630328611416,0.637939137265,0.567371740148,0.677413092323
384,0.628355650268,0.63982329515,0.572643758918,0.676004856888
385,0.629156148756,0.639905243401,0.569732838506,0.676725049979
386,0.626972954331,0.640466842385,0.570379710512,0.67692227728
387,0.627183191048,0.640879463256,0.569829873137,0.677023629413
388,0.630595444349,0.637999139433,0.569700493226,0.67691210042
389,0.629253185021,0.63881270405,0.568568476734,0.67737188541
390,0.628743764627,0.638881748456,0.570056263735,0.677336700001
391,0.628614397582,0.638667080252,0.568697841975,0.677792696659
392,0.630296264389,0.638193792764,0.56999158712,0.676774557711
393,0.630288182698,0.639114032388,0.574552036456,0.67690537731
394,0.630918875758,0.638264452396,0.568439093828,0.67751267878
395,0.628703341423,0.639025228982,0.571382360946,0.675976402065
396,0.629520016821,0.639041440169,0.568018618404,0.677700331791
397,0.629245092466,0.640221538242,0.568762532192,0.675691194823
398,0.628582049275,0.638787495488,0.567048316597,0.67681961393
399,0.631339346848,0.637646565867,0.566563159634,0.67651877343
400,0.631056340401,0.637623229729,0.56928002251,0.676502421827
401,0.6304660708,0.638292575428,0.569183001424,0.67609854306
402,0.629067207171,0.638422854559,0.570670792079,0.675622978875
403,0.630571185127,0.638087358479,0.566433783479,0.678023818305
404,0.628420336954,0.638923263544,0.571738140276,0.675934024242
405,0.629123811156,0.638886566527,0.569215333776,0.677561762089
406,0.630724818588,0.6369325552,0.57096188755,0.676112437871
407,0.630077940934,0.638389348371,0.570606117184,0.676948590782
408,0.629794936041,0.637715038333,0.572514378247,0.676926570692
409,0.628670991396,0.637975096764,0.570606110448,0.67750235667
410,0.628719512076,0.640045626466,0.566336759505,0.676258589323
411,0.631201884507,0.637440812766,0.571738143523,0.675835932317
412,0.631937705539,0.637210284856,0.569732840025,0.677455437701
413,0.631339343293,0.638272778527,0.57189985532,0.676076660382
414,0.631339346941,0.638331467418,0.566854263526,0.677376997468
415,0.629220836298,0.638125731281,0.568471437789,0.676978285605
416,0.63219645234,0.636233096841,0.570120970069,0.676288952733
417,0.630959310074,0.637657389707,0.565269422775,0.677395770494
418,0.632390516909,0.636415766551,0.567533473201,0.67699260716
419,0.629697907788,0.638881732266,0.567986281386,0.676113080459
420,0.632050911204,0.63801565541,0.569280021808,0.676637618517
421,0.6323743454,0.636984505296,0.570541428601,0.676569751221
422,0.632455202515,0.634860595873,0.571026576993,0.675797506086
423,0.632366258917,0.636118938716,0.569021274004,0.677016051033
424,0.630910795132,0.63736879885,0.568762529146,0.676311474328
425,0.632819070719,0.636196305518,0.568083314031,0.677615726909
426,0.631598097891,0.637562807504,0.570703146089,0.676298213931
427,0.629625135833,0.6372684228,0.56763050743,0.676946203839
428,0.633069730494,0.635634564788,0.571220648282,0.676987192472
429,0.633668084801,0.636148128174,0.570347359849,0.677323482865
430,0.63209133002,0.636649542727,0.57047672967,0.676502128469
431,0.63181641919,0.636802842168,0.573420009882,0.675769947056
432,0.632568402709,0.635832069716,0.571382365311,0.677038261546
433,0.630579269467,0.637041228004,0.568697841122,0.676761571167
434,0.632956527724,0.636067111462,0.572967196064,0.675868452382
435,0.632204535249,0.636242373474,0.567080661017,0.677809331937
436,0.633288053193,0.636503082439,0.5700562793,0.67783759178
437,0.632487550861,0.636923437621,0.569571120008,0.676554077559
438,0.632301568557,0.636511687381,0.569959245996,0.676962202021
439,0.632519888156,0.636424780501,0.56982986076,0.676546299849
440,0.633773199487,0.636121293491,0.569959231691,0.676475858351
441,0.632633089075,0.635676935736,0.567242369375,0.676674608083
442,0.632689698392,0.635969730805,0.569797520045,0.677978322588
443,0.632390516654,0.635241285823,0.569991583565,0.677493705444
444,0.633773204044,0.634709860492,0.570185640341,0.678992042999
445,0.634686912877,0.634961867928,0.570509091742,0.676413595302
446,0.631638521958,0.635870752224,0.570412054983,0.675414694702
447,0.634808197919,0.635351410265,0.569700489162,0.677293261031
448,0.63253606519,0.636193665745,0.569441747558,0.677556027543
449,0.63509929248,0.635345266841,0.570638459584,0.67702680131
450,0.632827151519,0.635748710937,0.572449700973,0.676752337679
451,0.632908012836,0.635376432182,0.571641105796,0.675915836879
452,0.632713955034,0.635059174074,0.572126253378,0.676708105712
453,0.632851408138,0.635421169349,0.57138236602,0.67640286187
454,0.6339591809,0.635146289738,0.569247686768,0.676265101201
455,0.63477585929,0.634540099393,0.569538774119,0.678405293441
456,0.63365191286,0.635540292395,0.569765179572,0.677062306531
457,0.633926838962,0.636559207455,0.568536122825,0.677081617704
458,0.634800116398,0.634879482028,0.568891903023,0.676373820906
459,0.634234095558,0.635673303836,0.568277375638,0.677228556975
460,0.635495501943,0.634461725535,0.568083305159,0.678232079876
461,0.633967263446,0.634686342764,0.567436448375,0.677681730507
462,0.635002259747,0.63498192342,0.570897201647,0.676821477502
463,0.63261692318,0.634821727387,0.57325827925,0.676447941794
464,0.634468590788,0.635888469185,0.569668153471,0.675852746363
